VendorNumber,Brand,Price,PurchasePrice,Total_Sales_Quantity,Total_Sale_Price,Total_Purchase_Quantity,Total_Purchase_Dollars,Total_Freight_Cost
8892,31971,8.99,5.99,3435.0,16793.32,352526.0,2252211.31,11595.97
9819,32054,11.99,7.09,9037.0,41771.25,497770.0,2978686.4,14836.57
1601,32084,27.99,18.91,4398.0,57945.149999999994,13094.0,208330.15,1048.97
8673,32108,14.99,10.31,10493.0,76002.46,419822.0,3086650.7,15919.7
9165,32138,13.99,9.2,1749.0,15958.66,1077527.0,13210613.93,68054.7
4425,32263,9.99,6.8,18623.0,68839.45,2640411.0,27861690.02,144929.24
6785,32367,6.99,3.94,3242.0,12491.49,375697.0,2693984.33,13605.41
6785,32368,9.99,6.45,18356.0,77646.24,375697.0,2693984.33,13605.41
9165,32479,9.99,6.75,6488.0,34537.69,1077527.0,13210613.93,68054.7
2000,32508,15.99,10.95,732.0,10616.22,406875.0,3740617.38,19016.59
9165,32546,21.99,12.58,2454.0,24992.98,1077527.0,13210613.93,68054.7
9552,32592,16.99,11.56,671.0,8517.5,1372841.0,10935817.3,55551.82
10000,32604,11.99,6.5,1863.0,13250.89,446119.0,3506668.63,17587.59
9819,32648,7.99,5.3,38957.0,105214.95,497770.0,2978686.4,14836.57
9819,32649,7.99,5.13,11116.0,50310.72,497770.0,2978686.4,14836.57
9819,32650,8.99,5.99,1716.0,11326.11,497770.0,2978686.4,14836.57
9819,32652,5.99,3.99,4543.0,14697.630000000001,497770.0,2978686.4,14836.57
8673,32670,6.99,4.69,1060.0,3689.96,419822.0,3086650.7,15919.7
1392,32675,7.99,4.57,13066.0,43321.17,2325892.0,15573917.9,79528.99
17035,32749,10.49,5.26,21989.0,57499.950000000004,1647558.0,24124091.56,123780.22
1587,32796,19.99,12.9,2838.0,40370.189999999995,172290.0,1207114.32,6070.09
10754,32803,27.99,17.64,190.0,3615.7,553116.0,5665501.53,28720.52
17031,32807,12.99,7.58,119.0,870.33,20608.0,300403.2,1573.31
17031,32809,12.99,8.78,861.0,9326.82,20608.0,300403.2,1573.31
4425,32826,34.99,22.41,10274.0,127288.02,2640411.0,27861690.02,144929.24
9165,32831,11.99,6.75,16312.0,74581.79000000001,1077527.0,13210613.93,68054.7
9552,32835,19.99,12.24,691.0,8599.31,1372841.0,10935817.3,55551.82
1590,32906,9.95,6.42,30852.0,98076.99,187841.0,1365472.83,7259.75
1590,32907,7.95,5.37,29629.0,76528.09,187841.0,1365472.83,7259.75
1590,32908,9.95,6.55,13263.0,63464.35,187841.0,1365472.83,7259.75
1392,32915,14.99,9.99,30869.0,126472.2,2325892.0,15573917.9,79528.99
4425,32924,44.99,27.51,3811.0,97413.67,2640411.0,27861690.02,144929.24
1392,32968,9.99,6.8,3943.0,22057.13,2325892.0,15573917.9,79528.99
1392,32969,9.99,6.89,1586.0,12074.81,2325892.0,15573917.9,79528.99
3252,32988,6.29,3.26,6463.0,16541.420000000002,1858260.0,12289608.09,61966.91
3252,32989,8.79,5.78,8764.0,52469.57,1858260.0,12289608.09,61966.91
4425,33032,29.99,19.3,2780.0,36721.369999999995,2640411.0,27861690.02,144929.24
9819,33037,15.99,10.88,4519.0,50220.659999999996,497770.0,2978686.4,14836.57
9819,33038,15.99,10.8,3326.0,35486.38,497770.0,2978686.4,14836.57
9819,33039,16.99,10.32,2356.0,25617.969999999998,497770.0,2978686.4,14836.57
4425,33075,14.99,10.13,757.0,5363.63,2640411.0,27861690.02,144929.24
7153,33143,9.99,6.2,7418.0,38783.700000000004,424427.0,3129071.59,15884.82
3252,33148,9.99,4.54,3334.0,14063.04,1858260.0,12289608.09,61966.91
3252,33149,8.99,4.79,43685.0,101927.57,1858260.0,12289608.09,61966.91
9744,33261,18.99,11.03,,,70932.0,759449.24,3999.93
4425,33278,8.99,5.36,1720.0,7653.1,2640411.0,27861690.02,144929.24
9819,33348,11.99,7.23,5665.0,34472.020000000004,497770.0,2978686.4,14836.57
4425,33370,36.99,23.02,874.0,21826.24,2640411.0,27861690.02,144929.24
8920,33446,6.29,4.06,2593.0,4591.7,9066.0,45289.34,232.99
10754,33574,19.99,11.64,450.0,5377.999999999999,553116.0,5665501.53,28720.52
4425,33578,14.99,9.86,801.0,6122.0199999999995,2640411.0,27861690.02,144929.24
4425,33579,15.99,10.52,1936.0,21494.64,2640411.0,27861690.02,144929.24
9165,33581,10.99,6.75,673.0,5000.33,1077527.0,13210613.93,68054.7
4425,33582,9.95,6.46,23538.0,81723.83,2640411.0,27861690.02,144929.24
1392,33682,17.99,10.88,2854.0,35939.53,2325892.0,15573917.9,79528.99
1392,33683,17.99,10.38,2616.0,27360.129999999997,2325892.0,15573917.9,79528.99
10754,33731,12.99,7.48,5734.0,33288.37,553116.0,5665501.53,28720.52
4425,33819,15.99,10.8,1736.0,16623.74,2640411.0,27861690.02,144929.24
3252,33873,6.49,4.48,7113.0,20592.77,1858260.0,12289608.09,61966.91
3252,33874,12.49,6.62,21351.0,94092.64,1858260.0,12289608.09,61966.91
2000,33965,21.99,13.72,1107.0,14185.599999999999,406875.0,3740617.38,19016.59
2000,33971,28.99,19.07,241.0,3575.81,406875.0,3740617.38,19016.59
6785,33988,9.99,6.49,4911.0,26279.02,375697.0,2693984.33,13605.41
3252,34133,9.99,6.12,9285.0,49597.47,1858260.0,12289608.09,61966.91
3252,34134,9.99,5.84,13916.0,64074.79,1858260.0,12289608.09,61966.91
7153,34137,10.99,6.84,2865.0,16006.36,424427.0,3129071.59,15884.82
4425,34175,9.99,6.49,8580.0,44510.18,2640411.0,27861690.02,144929.24
10754,34388,16.99,9.93,568.0,5990.94,553116.0,5665501.53,28720.52
10754,34393,13.99,8.05,4308.0,31661.79,553116.0,5665501.53,28720.52
3252,34427,21.99,13.81,5774.0,65796.9,1858260.0,12289608.09,61966.91
3252,34428,15.99,9.55,13443.0,83600.92,1858260.0,12289608.09,61966.91
3252,34429,16.99,11.72,2198.0,23921.92,1858260.0,12289608.09,61966.91
3252,34430,21.99,15.06,1997.0,25446.859999999997,1858260.0,12289608.09,61966.91
1590,34431,17.99,10.32,2685.0,25154.42,187841.0,1365472.83,7259.75
9552,34439,15.99,8.38,6621.0,42729.03,1372841.0,10935817.3,55551.82
4425,34460,10.99,7.23,9127.0,52353.18,2640411.0,27861690.02,144929.24
4425,34532,13.99,9.2,394.0,2602.14,2640411.0,27861690.02,144929.24
9165,34580,28.99,18.82,249.0,3072.94,1077527.0,13210613.93,68054.7
4425,34752,21.99,14.56,1099.0,18752.55,2640411.0,27861690.02,144929.24
9552,34763,11.99,7.79,812.0,5645.41,1372841.0,10935817.3,55551.82
3252,34825,19.99,9.73,5265.0,32949.51,1858260.0,12289608.09,61966.91
7153,34850,13.99,8.6,1942.0,18810.21,424427.0,3129071.59,15884.82
10754,34870,8.99,5.84,6046.0,27519.260000000002,553116.0,5665501.53,28720.52
9552,34903,6.79,4.59,25256.0,57035.93,1372841.0,10935817.3,55551.82
9552,34904,6.79,4.68,23344.0,57211.31,1372841.0,10935817.3,55551.82
9552,34905,6.79,4.41,13814.0,42670.42,1372841.0,10935817.3,55551.82
8673,34951,17.99,11.48,1576.0,17224.489999999998,419822.0,3086650.7,15919.7
9165,34996,16.99,11.4,2865.0,25994.699999999997,1077527.0,13210613.93,68054.7
9165,34998,16.99,10.66,933.0,9329.47,1077527.0,13210613.93,68054.7
9552,35049,12.99,8.66,1681.0,13110.16,1372841.0,10935817.3,55551.82
653,35075,10.99,7.58,391.0,3606.2200000000003,154092.0,1529682.04,8014.9800000000005
7153,35088,9.99,5.8,3623.0,16596.36,424427.0,3129071.59,15884.82
1392,35103,9.99,6.7,4664.0,26614.18,2325892.0,15573917.9,79528.99
17032,35318,11.49,7.46,1183.0,9938.85,6630.0,54332.37,283.61
17032,35319,14.49,9.66,852.0,11963.099999999999,6630.0,54332.37,283.61
4425,35375,31.99,19.73,2863.0,52817.02,2640411.0,27861690.02,144929.24
9552,35393,12.99,8.6,5319.0,33831.840000000004,1372841.0,10935817.3,55551.82
4425,35411,6.99,4.69,6370.0,21648.54,2640411.0,27861690.02,144929.24
4425,35412,9.99,5.97,50797.0,117789.59999999999,2640411.0,27861690.02,144929.24
4425,35413,6.99,4.72,5770.0,23674.83,2640411.0,27861690.02,144929.24
4425,35414,9.99,6.13,31008.0,102776.72,2640411.0,27861690.02,144929.24
9552,35442,14.99,8.21,8681.0,52813.26,1372841.0,10935817.3,55551.82
8673,35464,45.99,28.44,6091.0,151379.35,419822.0,3086650.7,15919.7
1392,35471,7.99,3.35,11342.0,24285.4,2325892.0,15573917.9,79528.99
1392,35472,8.99,5.88,46764.0,127217.47,2325892.0,15573917.9,79528.99
10754,35480,19.99,13.42,58.0,651.66,553116.0,5665501.53,28720.52
9552,35490,11.99,7.58,694.0,5039.83,1372841.0,10935817.3,55551.82
3252,35578,9.99,4.57,5796.0,24124.43,1858260.0,12289608.09,61966.91
9552,35590,10.99,7.53,643.0,3537.87,1372841.0,10935817.3,55551.82
4425,35607,9.99,4.63,1260.0,8902.56,2640411.0,27861690.02,144929.24
4425,35646,18.99,11.61,958.0,12055.65,2640411.0,27861690.02,144929.24
4425,35650,18.99,12.92,410.0,4505.65,2640411.0,27861690.02,144929.24
3252,35664,9.99,6.5,7990.0,42669.49,1858260.0,12289608.09,61966.91
3252,35666,9.99,6.12,7269.0,35404.71,1858260.0,12289608.09,61966.91
3252,35668,10.99,7.33,2044.0,12705.14,1858260.0,12289608.09,61966.91
3252,35670,10.99,7.33,1585.0,10333.41,1858260.0,12289608.09,61966.91
4425,35800,11.99,7.99,1015.0,7277.93,2640411.0,27861690.02,144929.24
3252,35862,19.99,13.6,3379.0,34456.649999999994,1858260.0,12289608.09,61966.91
9552,35896,44.99,31.03,129.0,3560.17,1372841.0,10935817.3,55551.82
9819,35913,8.99,5.47,13636.0,56167.54,497770.0,2978686.4,14836.57
9819,35914,8.99,5.51,20468.0,64575.82,497770.0,2978686.4,14836.57
9819,35916,8.99,5.29,10604.0,44695.020000000004,497770.0,2978686.4,14836.57
9819,35918,10.99,6.49,2742.0,17572.34,497770.0,2978686.4,14836.57
10754,35990,154.99,73.5,70.0,1442.87,553116.0,5665501.53,28720.52
10754,36063,1499.99,753.42,30.0,7699.93,553116.0,5665501.53,28720.52
10754,36080,274.99,134.01,50.0,3545.82,553116.0,5665501.53,28720.52
10754,36081,274.99,134.58,54.0,2947.3500000000004,553116.0,5665501.53,28720.52
9165,36100,29.99,20.54,1317.0,24381.87,1077527.0,13210613.93,68054.7
9165,36101,55.99,37.58,103.0,4117.27,1077527.0,13210613.93,68054.7
10754,36138,10.99,7.38,817.0,6522.34,553116.0,5665501.53,28720.52
10754,36139,13.99,9.65,502.0,4774.73,553116.0,5665501.53,28720.52
3252,36153,13.99,9.58,1276.0,10094.28,1858260.0,12289608.09,61966.91
8673,36161,9.99,5.84,5548.0,28808.62,419822.0,3086650.7,15919.7
9552,36199,13.99,8.05,3132.0,20555.41,1372841.0,10935817.3,55551.82
9552,36200,13.99,8.21,2127.0,16094.94,1372841.0,10935817.3,55551.82
4425,36268,19.99,11.84,1203.0,12532.939999999999,2640411.0,27861690.02,144929.24
17033,36284,14.99,7.89,3416.0,25950.059999999998,8473.0,108948.09,549.55
9552,36344,12.99,8.72,1922.0,13980.43,1372841.0,10935817.3,55551.82
9165,36378,9.97,6.83,67195.0,155747.37,1077527.0,13210613.93,68054.7
4425,36523,14.99,10.34,5366.0,47308.44,2640411.0,27861690.02,144929.24
4425,36524,14.99,10.13,2976.0,26922.04,2640411.0,27861690.02,144929.24
8320,36558,9.99,6.66,4877.0,31253.86,69127.0,624979.64,3151.92
9552,36573,17.99,11.25,1448.0,14224.98,1372841.0,10935817.3,55551.82
3252,36620,16.99,10.95,2175.0,17510.75,1858260.0,12289608.09,61966.91
3252,36623,28.99,19.72,1350.0,18093.8,1858260.0,12289608.09,61966.91
4425,36648,59.99,39.18,1727.0,64250.380000000005,2640411.0,27861690.02,144929.24
1392,36766,18.99,10.95,90.0,1212.3,2325892.0,15573917.9,79528.99
4425,36770,9.99,6.13,33726.0,101508.53,2640411.0,27861690.02,144929.24
4425,36771,9.99,5.97,31154.0,101533.08,2640411.0,27861690.02,144929.24
10754,36843,16.99,11.25,1083.0,10780.49,553116.0,5665501.53,28720.52
10754,36852,13.99,9.58,685.0,5874.6900000000005,553116.0,5665501.53,28720.52
4425,36874,6.99,4.63,5659.0,21925.12,2640411.0,27861690.02,144929.24
10754,36989,10.99,7.43,503.0,3692.82,553116.0,5665501.53,28720.52
4425,37049,21.99,13.6,1929.0,22845.129999999997,2640411.0,27861690.02,144929.24
4425,37058,28.99,19.46,,,2640411.0,27861690.02,144929.24
4425,37071,16.99,11.56,3359.0,43386.95,2640411.0,27861690.02,144929.24
17032,37083,11.49,7.51,999.0,8491.11,6630.0,54332.37,283.61
17031,37121,12.99,8.72,2352.0,21147.72,20608.0,300403.2,1573.31
4425,37152,20.99,12.9,347.0,3860.1499999999996,2640411.0,27861690.02,144929.24
9552,37235,11.99,8.1,4624.0,29538.99,1372841.0,10935817.3,55551.82
10754,37312,11.99,7.99,4613.0,42422.5,553116.0,5665501.53,28720.52
10754,37313,11.99,6.75,6000.0,40513.63,553116.0,5665501.53,28720.52
10754,37387,30.99,21.37,227.0,5162.36,553116.0,5665501.53,28720.52
9552,37401,8.99,5.26,8491.0,27244.86,1372841.0,10935817.3,55551.82
516,37433,9.99,4.32,9242.0,36925.7,228103.0,1628866.68,8510.41
9165,37435,31.99,20.91,1519.0,25144.14,1077527.0,13210613.93,68054.7
3252,37527,10.99,7.18,1343.0,8270.28,1858260.0,12289608.09,61966.91
2000,37601,19.99,9.2,1303.0,14350.529999999999,406875.0,3740617.38,19016.59
2000,37604,19.99,9.26,1941.0,18395.989999999998,406875.0,3740617.38,19016.59
2000,37607,19.99,9.39,1687.0,18415.93,406875.0,3740617.38,19016.59
3252,37656,19.99,13.51,5688.0,48446.81,1858260.0,12289608.09,61966.91
4425,37678,10.99,6.53,5612.0,29366.28,2640411.0,27861690.02,144929.24
9815,37731,12.99,6.7,10284.0,74355.59,888385.0,5258636.79,27100.41
516,37735,10.99,7.58,1692.0,11340.12,228103.0,1628866.68,8510.41
9165,37765,8.99,6.12,344.0,997.89,1077527.0,13210613.93,68054.7
4425,37785,11.99,8.21,2617.0,15218.26,2640411.0,27861690.02,144929.24
4425,37786,9.99,6.45,9100.0,43024.82,2640411.0,27861690.02,144929.24
10754,37790,27.99,16.88,343.0,5607.849999999999,553116.0,5665501.53,28720.52
1392,37792,7.99,4.63,8641.0,29542.690000000002,2325892.0,15573917.9,79528.99
9165,37822,26.99,11.72,10570.0,76523.53,1077527.0,13210613.93,68054.7
4425,37826,6.99,4.66,4286.0,16500.16,2640411.0,27861690.02,144929.24
4425,37827,7.99,5.15,1163.0,5569.03,2640411.0,27861690.02,144929.24
4425,37828,9.99,6.66,9618.0,57109.16,2640411.0,27861690.02,144929.24
8892,37840,8.99,5.4,5016.0,18177.25,352526.0,2252211.31,11595.97
9815,37904,12.99,6.45,9392.0,50851.48,888385.0,5258636.79,27100.41
516,37923,13.99,7.43,722.0,6268.72,228103.0,1628866.68,8510.41
516,37926,13.99,8.05,3064.0,13145.03,228103.0,1628866.68,8510.41
4425,37984,10.99,7.58,5401.0,29556.420000000002,2640411.0,27861690.02,144929.24
6785,38131,9.99,6.84,5993.0,29851.37,375697.0,2693984.33,13605.41
10754,38133,6.99,3.92,15580.0,46750.380000000005,553116.0,5665501.53,28720.52
1392,38178,7.99,4.13,4766.0,14718.74,2325892.0,15573917.9,79528.99
1392,38179,7.99,4.13,3792.0,11685.35,2325892.0,15573917.9,79528.99
1392,38180,7.99,3.97,3229.0,10816.84,2325892.0,15573917.9,79528.99
1392,38181,7.99,3.97,6331.0,18966.29,2325892.0,15573917.9,79528.99
10754,38241,56.99,37.25,130.0,5471.04,553116.0,5665501.53,28720.52
7153,38264,9.99,6.89,,,424427.0,3129071.59,15884.82
1392,38348,13.99,9.26,2951.0,22155.36,2325892.0,15573917.9,79528.99
4425,38369,14.99,9.0,3388.0,26166.11,2640411.0,27861690.02,144929.24
4425,38370,9.95,6.59,90267.0,124833.98,2640411.0,27861690.02,144929.24
1392,38441,10.99,6.7,4966.0,30578.850000000002,2325892.0,15573917.9,79528.99
9552,38457,6.79,4.59,18799.0,48802.200000000004,1372841.0,10935817.3,55551.82
9552,38471,13.99,9.2,111.0,569.5600000000001,1372841.0,10935817.3,55551.82
1392,38502,6.99,4.57,17602.0,49414.07,2325892.0,15573917.9,79528.99
4425,38528,38.99,25.48,784.0,20550.870000000003,2640411.0,27861690.02,144929.24
1392,38546,9.99,5.06,70188.0,133090.85,2325892.0,15573917.9,79528.99
9165,38549,6.99,4.82,8782.0,25524.74,1077527.0,13210613.93,68054.7
9165,38651,15.99,10.73,1212.0,12865.14,1077527.0,13210613.93,68054.7
9165,38652,20.99,13.65,3488.0,42453.59,1077527.0,13210613.93,68054.7
653,38771,16.99,11.4,1375.0,11676.369999999999,154092.0,1529682.04,8014.9800000000005
653,38772,17.99,10.96,3739.0,36208.86,154092.0,1529682.04,8014.9800000000005
1392,38850,7.99,4.65,19025.0,49594.87,2325892.0,15573917.9,79528.99
1392,38859,59.99,32.46,636.0,25365.47,2325892.0,15573917.9,79528.99
9552,38888,27.99,16.88,7327.0,100095.34999999999,1372841.0,10935817.3,55551.82
3252,38898,29.99,20.13,3244.0,54161.939999999995,1858260.0,12289608.09,61966.91
3252,38899,12.99,7.28,22045.0,96739.35,1858260.0,12289608.09,61966.91
2000,38946,8.99,5.59,7522.0,35615.020000000004,406875.0,3740617.38,19016.59
10754,38950,9.99,6.8,2890.0,16334.06,553116.0,5665501.53,28720.52
9815,39087,12.99,6.66,18412.0,109153.45,888385.0,5258636.79,27100.41
9819,39146,9.99,6.53,13573.0,60797.200000000004,497770.0,2978686.4,14836.57
3252,39254,10.99,6.9,5168.0,32861.72,1858260.0,12289608.09,61966.91
9552,39256,9.99,5.16,10826.0,56099.49,1372841.0,10935817.3,55551.82
9815,39282,10.99,6.84,325.0,2044.1200000000001,888385.0,5258636.79,27100.41
4425,39335,14.99,8.75,25987.0,128359.86,2640411.0,27861690.02,144929.24
1590,39348,9.95,6.5,9955.0,54299.18,187841.0,1365472.83,7259.75
2242,39356,17.99,11.56,8498.0,106342.51999999999,192642.0,1561444.63,7982.65
2242,39357,17.99,11.33,2037.0,28830.37,192642.0,1561444.63,7982.65
2242,39358,17.99,11.03,1235.0,18957.76,192642.0,1561444.63,7982.65
2000,39384,14.99,8.96,13775.0,92416.81,406875.0,3740617.38,19016.59
3252,39410,8.99,6.12,3186.0,17112.87,1858260.0,12289608.09,61966.91
3252,39411,8.99,5.84,3676.0,17422.56,1858260.0,12289608.09,61966.91
3252,39413,7.49,5.06,13293.0,52297.75,1858260.0,12289608.09,61966.91
3252,39470,6.29,3.22,491.0,1499.1100000000001,1858260.0,12289608.09,61966.91
10754,39472,27.99,18.06,302.0,4860.25,553116.0,5665501.53,28720.52
10754,39473,27.99,18.49,99.0,2024.27,553116.0,5665501.53,28720.52
3252,39479,9.99,5.29,18801.0,51681.21,1858260.0,12289608.09,61966.91
17031,39491,13.99,8.1,1761.0,19222.260000000002,20608.0,300403.2,1573.31
8112,39523,22.99,15.53,5508.0,52307.42999999999,427867.0,9472995.2,48347.26
3252,39593,9.99,6.33,7813.0,45033.11,1858260.0,12289608.09,61966.91
1392,39599,7.99,4.51,3413.0,13609.76,2325892.0,15573917.9,79528.99
4425,39631,10.99,5.44,1941.0,10186.95,2640411.0,27861690.02,144929.24
8892,39654,9.99,6.75,2696.0,15714.27,352526.0,2252211.31,11595.97
7153,39689,12.99,8.66,466.0,4073.0299999999997,424427.0,3129071.59,15884.82
1392,39708,7.99,4.72,7572.0,29222.89,2325892.0,15573917.9,79528.99
1392,39716,7.99,5.4,1799.0,10344.710000000001,2325892.0,15573917.9,79528.99
8673,39750,11.99,5.13,10396.0,36971.700000000004,419822.0,3086650.7,15919.7
9552,39764,31.99,18.29,757.0,17354.11,1372841.0,10935817.3,55551.82
4425,39775,8.99,5.84,5612.0,28778.31,2640411.0,27861690.02,144929.24
1590,39923,9.95,6.55,2002.0,12102.08,187841.0,1365472.83,7259.75
9552,39974,13.99,9.26,335.0,2741.1,1372841.0,10935817.3,55551.82
4425,39979,14.99,7.84,3579.0,23788.91,2640411.0,27861690.02,144929.24
4425,39983,14.99,7.89,1310.0,11342.960000000001,2640411.0,27861690.02,144929.24
9815,40051,7.99,4.54,3755.0,12940.76,888385.0,5258636.79,27100.41
17035,40053,9.99,5.99,4867.0,23734.05,1647558.0,24124091.56,123780.22
17035,40054,12.99,7.48,8229.0,47165.24,1647558.0,24124091.56,123780.22
1392,40096,16.99,10.52,24253.0,199192.94999999998,2325892.0,15573917.9,79528.99
1392,40097,16.99,10.59,23511.0,183298.41,2325892.0,15573917.9,79528.99
1392,40098,16.99,10.38,15262.0,152418.34,2325892.0,15573917.9,79528.99
480,40114,13.99,6.66,2210.0,13286.78,1427075.0,17624378.72,89286.27
1392,40193,9.99,4.83,19277.0,57374.950000000004,2325892.0,15573917.9,79528.99
8112,40332,13.49,8.21,3875.0,30117.760000000002,427867.0,9472995.2,48347.26
3252,40337,9.99,6.57,21970.0,82389.07,1858260.0,12289608.09,61966.91
9552,40425,13.99,6.42,37020.0,112547.09,1372841.0,10935817.3,55551.82
3252,40545,14.99,9.93,21477.0,103565.91,1858260.0,12289608.09,61966.91
4425,40621,17.99,10.52,2314.0,26135.25,2640411.0,27861690.02,144929.24
7153,40801,10.99,7.33,2035.0,11925.02,424427.0,3129071.59,15884.82
8892,41030,16.99,11.03,1142.0,12861.429999999998,352526.0,2252211.31,11595.97
8892,41032,16.99,11.56,419.0,4859.139999999999,352526.0,2252211.31,11595.97
8892,41033,8.99,5.91,5842.0,30154.48,352526.0,2252211.31,11595.97
8892,41034,8.99,5.26,54744.0,132593.95,352526.0,2252211.31,11595.97
9552,41062,17.99,11.91,972.0,11443.669999999998,1372841.0,10935817.3,55551.82
9552,41070,12.99,7.28,1691.0,12762.28,1372841.0,10935817.3,55551.82
9552,41072,13.99,8.16,14310.0,78285.07,1372841.0,10935817.3,55551.82
8673,41143,11.99,5.26,7341.0,27336.81,419822.0,3086650.7,15919.7
4425,41159,25.99,16.1,6270.0,76975.59,2640411.0,27861690.02,144929.24
9165,41212,15.99,10.52,9141.0,54568.659999999996,1077527.0,13210613.93,68054.7
9165,41213,19.99,12.07,13578.0,90674.87,1077527.0,13210613.93,68054.7
7153,41231,9.99,6.53,20.0,251.82,424427.0,3129071.59,15884.82
9819,41251,5.99,3.39,17896.0,32928.74,497770.0,2978686.4,14836.57
9819,41252,7.99,5.13,20856.0,66617.71,497770.0,2978686.4,14836.57
9819,41253,9.99,6.09,19284.0,66711.77,497770.0,2978686.4,14836.57
9819,41254,9.99,5.85,10582.0,50835.82,497770.0,2978686.4,14836.57
4425,41321,16.95,10.94,12186.0,82585.18999999999,2640411.0,27861690.02,144929.24
653,41405,14.99,9.8,2277.0,21608.79,154092.0,1529682.04,8014.9800000000005
4425,41537,27.99,18.06,3682.0,47768.619999999995,2640411.0,27861690.02,144929.24
1392,41546,7.99,5.51,12895.0,42463.840000000004,2325892.0,15573917.9,79528.99
4425,41575,55.99,33.77,163.0,5071.05,2640411.0,27861690.02,144929.24
9165,41605,59.99,40.26,229.0,10215.37,1077527.0,13210613.93,68054.7
4425,41612,36.99,24.18,307.0,7540.06,2640411.0,27861690.02,144929.24
4425,41629,15.99,9.08,851.0,7646.62,2640411.0,27861690.02,144929.24
10754,41633,12.99,8.6,1163.0,8096.24,553116.0,5665501.53,28720.52
9815,41711,4.99,3.22,8980.0,26123.27,888385.0,5258636.79,27100.41
9815,41712,4.99,3.28,10181.0,26472.170000000002,888385.0,5258636.79,27100.41
9815,41713,4.99,3.22,8649.0,23057.350000000002,888385.0,5258636.79,27100.41
9815,41714,4.99,3.22,15667.0,36680.22,888385.0,5258636.79,27100.41
1392,41751,8.99,6.2,16563.0,58262.380000000005,2325892.0,15573917.9,79528.99
6785,41759,7.99,5.44,1450.0,7446.68,375697.0,2693984.33,13605.41
4425,41762,99.99,66.66,98.0,5999.4,2640411.0,27861690.02,144929.24
2000,41787,30.99,21.08,1442.0,28322.579999999998,406875.0,3740617.38,19016.59
516,41827,12.99,8.16,2465.0,17924.510000000002,228103.0,1628866.68,8510.41
9819,41912,11.99,8.21,1024.0,7512.26,497770.0,2978686.4,14836.57
90024,41927,13.99,9.14,1344.0,11941.02,59428.0,548855.37,2802.64
9165,41940,22.99,14.28,2791.0,33642.42,1077527.0,13210613.93,68054.7
2000,41965,15.99,9.73,3569.0,31777.420000000002,406875.0,3740617.38,19016.59
4425,42053,32.99,22.6,964.0,22490.5,2640411.0,27861690.02,144929.24
2242,42099,17.99,11.4,8916.0,110986.04,192642.0,1561444.63,7982.65
17032,42115,14.49,9.66,252.0,4025.39,6630.0,54332.37,283.61
17032,42117,14.49,9.6,557.0,6578.46,6630.0,54332.37,283.61
